"id","art_type","classification","display_name","title","year","begin_year","medium","dimensions","current_location","gender","last_name","first_name","display_bio","birth_year","death_year"
"SKF-1965-260","Art","Maleri","Niels Winkel","København 4","1965",1965,"olie på lærred","65,5 x 101 cm","","m","Winkel","Niels","1939",1939,0
"SKF-1966-169","Art","Maleri","Niels Winkel","Portræt","1966",1966,"olie på træ","60 x 74 cm","SKF-1966-169: Elverdamsskolen, Tølløse (Sportsvej 3): Hovedstaden, Holbæk","m","Winkel","Niels","1939",1939,0
"SKF-1965-050","Art","Maleri","Niels Østergaard","Lyse Sten","1965",1965,"olie på lærred","89 x 116 cm","SKF-1965-050: Nørrevangsskolen (Rosenkildevej 88), Slagelse: Sjælland, Slagelse","m","Østergaard","Niels","1924 - 1974",1924,1974
"SKF-1965-145","Art","Maleri","Niels Østergaard","Uden titel","1965",1965,"olie på lærred","36 x 50 cm","SKF-1965-145: Nørrevangsskolen (Rosenkildevej 88), Slagelse: Sjælland, Slagelse","m","Østergaard","Niels","1924 - 1974",1924,1974
"SKF-1972-031","Art","Maleri","Niels Østergaard","Figurbillede","1971",1971,"olie på spånplade","28,5 x 43,5 cm","SKF-1972-031: Engum skole Daugård: Syddanmark, Vejle","m","Østergaard","Niels","1924 - 1974",1924,1974
"SKF-1972-032","Art","Maleri","Niels Østergaard","Figurbillede","1971",1971,"olie på spånplade","28,5 x 43,5 cm","SKF-1972-032: Engum skole Daugård: Syddanmark, Vejle","m","Østergaard","Niels","1924 - 1974",1924,1974
"SKF-1973-016","Art","Maleri","Niels Østergaard","Figurbillede","1972",1972,"olie på lærred","64 x 79 cm","SKF-1973-016: Engum skole Daugård: Syddanmark, Vejle","m","Østergaard","Niels","1924 - 1974",1924,1974
"SKF-1985-040","Art","Maleri","Niklas Anderberg","Uden titel 1984, acryl på lærred","1985",1985,"","207 x 152 cm","SKF-1985-040: Proces Bevillingsnævnet (Rådhuspladsen 45-47, 4 sal), København: Hovedstaden, København","m","Anderberg","Niklas","1950",1950,0
"SKF-1985-041","Art","Maleri","Niklas Anderberg","Uden titel 1984, acryl på lærred","1985",1985,"","193 x 132 cm","SKF-1985-041: Proces Bevillingsnævnet (Rådhuspladsen 45-47, 4 sal), København: Hovedstaden, København","m","Anderberg","Niklas","1950",1950,0
"SKF-1986-040","Art","Maleri","Niklas Anderberg","Uden titel 1986, acryl på lærred","1986",1986,"","205 x 150 cm","SKF-1986-040: Dommeren I Helsinge (Vestergade 2), Helsinge: Hovedstaden, Helsinge","m","Anderberg","Niklas","1950",1950,0
"SKF-1967-069","Art","Grafik","Nikolaj Nielsen","Pigen og manden","1966",1966,"akvatinte og koldnål, 1/7","38,7 x 48 cm","","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1967-070","Art","Grafik","Nikolaj Nielsen","Kvinderyg","1966",1966,"akvatinte og koldnål, 2/7","65,4 x 36,8 cm","SKF-1967-070: Kommissarius ved Statens Ekspropriationer i Jylland (Lyseng Alle: Midtjylland, Aarhus","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1967-203","Art","Maleri","Nikolaj Nielsen","Pigen og manden","1967",1967,"olie på lærred","97 x 116 cm","","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1967-204","Art","Grafik","Nikolaj Nielsen","De sovende","1964",1964,"radering (koldnål)","37,8 x 61,3 cm","SKF-1967-204: Kommissarius ved Statens Ekspropriationer i Jylland (Lyseng Alle: Midtjylland, Aarhus","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1969-215","Art","Grafik","Nikolaj Nielsen","Liggende kvinde med hænderne bag hovedet","1968",1968,"ætsning/akvatinte, 4/10","31,1 x 36,8 cm","","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1969-216","Art","Grafik","Nikolaj Nielsen","Sig nu farvel til moderen din (Sarvig/Barba i Kaspariana)","1968",1968,"ætsning/akvatinte, 3/10","61 x 51,5 cm","","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1969-217","Art","Grafik","Nikolaj Nielsen","Drømmen","1968",1968,"ætsning/akvatinte, 3/10","50,4 x 61,5 cm","","m","Nielsen","Nikolaj","1923",1923,0
"SKF-1998-086","Art","Tegning","Nikolaj S. von der Recke","Lars Nilsson","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-086: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-087","Art","Tegning","Nikolaj S. von der Recke","Simone Aaberg Kærn","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-087: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-088","Art","Tegning","Nikolaj S. von der Recke","Franz Jacobi","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-088: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-089","Art","Tegning","Nikolaj S. von der Recke","Annika Ström","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-089: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-090","Art","Tegning","Nikolaj S. von der Recke","I. N. Kjær","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-090: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-091","Art","Tegning","Nikolaj S. von der Recke","Martin Pingel og Christian Heide","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-091: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-092","Art","Tegning","Nikolaj S. von der Recke","Thorbjørn Bechmann","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-092: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1998-093","Art","Tegning","Nikolaj S. von der Recke","Lilibeth Cuenca Rasmussen","1998",1998,"blyanttegning","29,5 x 40 cm","SKF-1998-093: Skovbakkeskolen (Tværgade 12), Odder: Midtjylland, Odder","m","Recke","Nikolaj S. von der","1969",1969,0
"SKF-1965-309","Art","Skulptur","Nikolaus Wehding","Drude","1965",1965,"bronzeskulptur","59 cm","SKF-1965-309: Kulturstyrelsen (H. C. Andersens Boulevard 2): Hovedstaden, København","m","Wehding","Nikolaus","1932",1932,0
"SKF-1988-068","Art","Maleri","Nils Erik Gjerdevik","Uden titel","1987",1986,"Olie på lærred","135 x 115 cm","","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-1994-054","Art","Maleri","Nils Erik Gjerdevik","Maleri - olie på lærred","1994",1994,"Olie på lærred","210 x 300 cm","SKF-1994-054: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-1994-055","Art","Maleri","Nils Erik Gjerdevik","Maleri - olie på lærred","1994",1994,"Olie på lærred","210 x 300 cm","SKF-1994-055: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-1995-023","Art","Maleri","Nils Erik Gjerdevik","Uden titel","1995",1995,"olie på lærred","240 x 200 cm","SKF-1995-023: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2003-055","Art","Maleri","Nils Erik Gjerdevik","Uden titel","2002",2002,"mix. media på papir","65 x 103 cm","SKF-2003-055: Herning Musikskole (Nørregade 7C), Herning: Midtjylland, Herning","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2003-056","Art","Maleri","Nils Erik Gjerdevik","Uden titel","2002",2002,"mix. media på papir","65 x 103 cm","SKF-2003-056: Herning Musikskole (Nørregade 7C), Herning: Midtjylland, Herning","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2003-057","Art","Maleri","Nils Erik Gjerdevik","Uden titel","2003",2003,"mix. media på papir","65 x 103 cm","SKF-2003-057: Herning Musikskole (Nørregade 7C), Herning: Midtjylland, Herning","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2004-026a","Art","Skulptur","Nils Erik Gjerdevik","Uden titel","2000",2000,"stentøj","35 x 35 x 27 cm","","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2004-026b","Art","Skulptur","Nils Erik Gjerdevik","Uden titel","2000",2000,"stentøj","39 x 52 x 24 cm","","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2004-026c","Art","Skulptur","Nils Erik Gjerdevik","Uden titel","2000",2000,"stentøj","72 x 33 x 18 cm","","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2008-045","Art","Maleri","Nils Erik Gjerdevik","Uden titel","2008",2008,"olie på lærred","255 x 180 cm","SKF-2008-045: Bjermarkskolen (Bispehøjen 18): Sjælland, Holbæk","m","Gjerdevik","Nils Erik","1962",1962,0
"SKF-2014-054","Art","Maleri","Nils Erik Gjerdevik","Uden titel","2014",2014,"Olie på lærred","255 × 480 cm","","m","Gjerdevik","Nils Erik","1962",1962,0
"SKFK-1977-019","Crafts","Design","Nils Fagerholt","Væg-ur","1977",1977,"metal","8 cm","SKFK-1977-019: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Fagerholt","Nils","1933",1933,0
"SKFK-1983-098","Crafts","Glas","Nils Fagerholt","Karafler","1983",0,"glas 4 stk.","","SKFK-1983-098: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Fagerholt","Nils","1933",1933,0
"SKFK-1983-099","Crafts","Design","Nils Fagerholt","Is tang og køkken tang","1983",0,"stål 2 stk.","","SKFK-1983-099: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Fagerholt","Nils","1933",1933,0
"SKFK-1983-100","Crafts","Glas","Nils Fagerholt","Rødvinsglas","1983",0,"glas 2 stk.","","SKFK-1983-100: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Fagerholt","Nils","1933",1933,0
"SKFK-1983-101","Crafts","Glas","Nils Fagerholt","Lysestage","1983",0,"glas 4 stk.","","SKFK-1983-101: Kunstmuseet Trapholt (Æblehaven 23), Kolding: Syddanmark, Kolding","m","Fagerholt","Nils","1933",1933,0
"SKFK-1971-006","Crafts","Keramik","Nils J. Kähler","grøn krukke med smal hanls","1971",0,"","","SKFK-1971-006: Brande Kommune (Centerparken 1), Brande: Midtjylland, Ikast-Brande","m","Kähler","Nils J.","1906 - 1979",1906,1979
"SKFK-1971-038","Crafts","Keramik","Nils J. Kähler","Tepotte","1971",0,"stentøj","17 cm","SKFK-1971-038: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Kähler","Nils J.","1906 - 1979",1906,1979
"SKFK-1971-039","Crafts","Keramik","Nils J. Kähler","Skål","1971",0,"stentøj","11 cm","SKFK-1971-039: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Kähler","Nils J.","1906 - 1979",1906,1979
"SKF-2000-037","Art","Maleri","Nils Ryberg","Blomstrende eng, Skjørring","1999",1999,"olie på plade","36 x 52 cm","SKF-2000-037: Torstorp Plejecenter (Morelhaven 122), Taastrup: Hovedstaden, Høje-Taastrup","m","Ryberg","Nils","1946",1946,0
"SKF-2000-038","Art","Maleri","Nils Ryberg","Forår i haven","1999",1999,"olie på plade","36 x 52 cm","SKF-2000-038: Torstorp Plejecenter (Morelhaven 122), Taastrup: Hovedstaden, Høje-Taastrup","m","Ryberg","Nils","1946",1946,0
"SKF-1997-197","Art","Maleri","Nils Vollertsen","Uden titel","1997",1997,"oliekridt på karton","135 x 131 x 2 cm","SKF-1997-197: Økonomisk Institut (Øster Farimagsgade 5, bygning 26), København: Hovedstaden, København","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-137","Art","Maleri","Nils Vollertsen","Uden titel","1997",1997,"oliekridt på karton","20 x 38 cm","SKF-2003-137: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-138","Art","Maleri","Nils Vollertsen","Uden titel","1997",1997,"oliekridt på karton","21 x 139 cm","SKF-2003-138: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-139","Art","Maleri","Nils Vollertsen","Uden titel","2002",2002,"oliekridt på karton","27 x 28 cm","SKF-2003-139: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-140","Art","Maleri","Nils Vollertsen","Uden titel","2002",2002,"oliekridt på karton","23 x 26 cm","SKF-2003-140: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-141","Art","Maleri","Nils Vollertsen","Uden titel","2003",2003,"oliekridt på karton","21 x 18 cm","SKF-2003-141: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-142","Art","Maleri","Nils Vollertsen","Uden titel","2002",2002,"oliekridt på karton","13 x 28 cm","SKF-2003-142: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-143","Art","Maleri","Nils Vollertsen","Uden titel","2003",2003,"oliekridt på karton","17 x 27 cm","SKF-2003-143: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-144","Art","Maleri","Nils Vollertsen","Uden titel","2003",2003,"oliekridt på karton","13 x 31 cm","SKF-2003-144: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-145","Art","Maleri","Nils Vollertsen","Uden titel","2003",2003,"oliekridt på karton","21 x 29 cm","SKF-2003-145: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
"SKF-2003-146","Art","Maleri","Nils Vollertsen","Uden titel","2003",2003,"oliekridt på karton","13 x 19 cm","SKF-2003-146: Brønderslev Gymnasium og HF (Islands Allé 20), Brønderslev: Nordjylland, Brønderslev","m","Vollertsen","Nils","1956",1956,0
